Numéro_incident,Date_appel,Heure_appel,Type_appel,Quartier,Commune,Type_incident,Indicateur_santé_mentale,Nombre_unités_déployées,Temps_réponse (minutes),Heure_arrivée,Clôture_appel,Jour,Conclusion_appel,Rapport_rédigé
252247870,2025-06-02,04:55:07,Initiative agent, Zogbegan,Agoe-Nyivé 4,Tapage nocturne,Non,3,291,09:46:07,10:40:07,lundi,Arrestation,Oui
254046550,2025-07-17,01:10:10,117, Dalime,Agoe-Nyivé 2,Tapage nocturne,Non,4,339,06:49:10,07:02:10,jeudi,Transfert hôpital,Oui
253943256,2025-07-04,07:07:29,117, Nanégbé,Agoe-Nyivé 5,Accident moto,Oui,4,587,16:54:29,17:50:29,vendredi,Transfert hôpital,Oui
255832487,2025-06-10,10:05:42,appel 117, Hanoukopé-Est ,Golfe 3,Violence conjugale,Oui,1,374,16:19:42,16:32:42,mardi,Transmis au CB,Non
254149618,2025-05-18,09:27:48,117,Dégomé,Agoe-Nyivé 4,Tapage nocturne,Non,3,85,10:52:48,11:15:48,dimanche,Transfert hôpital,Oui
251292937,2025-05-02,03:58:12,Appel 117, Hédzranawoé ,Golfe 2,Dispute familiale,Non,1,389,10:27:12,10:46:12,vendredi,Transfert hôpital,Oui
254587326,2025-07-30,06:58:59,APP117, Bè-Kpota,Golfe 1,Dispute familiale,Non,4,499,15:17:59,15:26:59,mercredi,Arrestation,Non
258356447,2025-05-14,01:34:04,APP117, Fiovi,Agoe-Nyivé 1,Vol,Non,1,382,07:56:04,08:40:04,mercredi,Transmis au CB,Oui
253945716,2025-07-22,18:40:05,APP117, Tonoukouti,Agoe-Nyivé 6,Violence conjugale,Oui,2,508,03:08:05,03:51:05,mardi,Aucun suivi,Non
259177052,2025-07-20,10:55:33,Initiative agent, Dalime,Agoe-Nyivé 2,Bagarre,Non,3,159,13:34:33,14:26:33,dimanche,Aucun suivi,Non
259758698,2025-05-23,18:53:21,Initiative agent, Klobatème,Golfe 1,Vol,Oui,4,504,03:17:21,03:58:21,vendredi,Transmis au CB,Non
256201387,2025-05-02,18:41:42,Appel 112,Alinka,Agoe-Nyivé 4,Violence conjugale,Non,2,397,01:18:42,01:24:42,vendredi,Transfert hôpital,Oui
255041531,2025-05-23,01:17:05,Initiative agent,Togo 2000,Golfe 2,Accident moto,Non,4,112,03:09:05,03:29:05,vendredi,Transmis au CB,Non
254868057,2025-05-13,04:26:31,appel117, Kladzeme,Agoe-Nyivé 6,Accident moto,Non,3,247,08:33:31,09:06:31,mardi,Transmis au CB,Non
251986652,2025-05-20,18:40:46,Appel 117,Togblékopé,Agoe-Nyivé 4,Accident moto,Non,3,158,21:18:46,21:38:46,mardi,Transmis au CB,Oui
251326994,2025-07-31,00:30:25,Appel 117, Nyékonakpoè,Golfe 4,Violence conjugale,Oui,4,587,10:17:25,10:44:25,jeudi,Transfert hôpital,Oui
252399913,2025-07-19,18:13:11,117, Adougba,Agoe-Nyivé 1,Bagarre,Non,2,137,20:30:11,20:46:11,samedi,Aucun suivi,Oui
258153457,2025-07-19,03:08:15,117, Elavagno,Agoe-Nyivé 3,Accident moto,Oui,1,574,12:42:15,13:38:15,samedi,Transmis au CB,Non
251104373,2025-07-20,06:27:17,Appel 117, Amadahomé,Golfe 5,Accident moto,Non,1,537,15:24:17,15:32:17,dimanche,Arrestation,Oui
258741542,2025-06-15,13:47:11,Initiative agent,Gbadago,Golfe 4,Bagarre,Oui,1,246,17:53:11,18:41:11,dimanche,Aucun suivi,Oui
257819946,2025-05-26,09:23:40,Appel 112, Awatame,Golfe 7,Tapage nocturne,Non,2,43,10:06:40,11:00:40,lundi,Transmis au CB,Oui
254024640,2025-07-27,22:39:56,APP117, Hédzranawoé ,Golfe 2,Dispute familiale,Oui,2,274,03:13:56,04:05:56,dimanche,Transmis au CB,Non
256549623,2025-06-28,17:39:41,Initiative agent, Kpogan,Golfe 6,Accident moto,Oui,4,166,20:25:41,20:57:41,samedi,Transfert hôpital,Oui
254028028,2025-05-02,22:44:06,Appel 117, Kélégougan ,Golfe 1,Dispute familiale,Non,1,86,00:10:06,00:34:06,vendredi,Arrestation,Oui
256322487,2025-07-25,06:50:20,APP117, Nyékonakpoè,Golfe 4,Accident moto,Non,2,528,15:38:20,15:47:20,vendredi,Aucun suivi,Oui
255301965,2025-05-27,03:31:24,Initiative agent,Amoutivé,Golfe 4,Accident moto,Oui,2,387,09:58:24,10:47:24,mardi,Transfert hôpital,Non
256872710,2025-05-31,12:26:07,Appel 112, Avépozo,Golfe 6,Accident moto,Non,4,419,19:25:07,20:00:07,samedi,Aucun suivi,Oui
251844228,2025-07-07,03:06:22,117, Bè-Kpota,Golfe 1,Vol,Oui,3,233,06:59:22,07:40:22,lundi,Transmis au CB,Non
254747389,2025-06-20,21:30:38,appel 117, Amadahomé,Golfe 5,Violence conjugale,Non,4,338,03:08:38,03:30:38,vendredi,Transfert hôpital,Non
259045416,2025-05-31,03:04:53,Appel 117, Awatame,Golfe 7,Vol,Non,1,223,06:47:53,07:35:53,samedi,Arrestation,Non
259231719,2025-06-21,05:18:24,Initiative agent, Kpotave,Agoe-Nyivé 6,Tapage nocturne,Oui,3,484,13:22:24,14:21:24,samedi,Transfert hôpital,Oui
257725440,2025-06-26,23:24:39,Initiative agent, Nyékonakpoè,Golfe 4,Dispute familiale,Non,4,292,04:16:39,05:14:39,jeudi,Transfert hôpital,Oui
259379587,2025-07-24,05:15:15,Appel 117,Haoussa-Zongo,Agoe-Nyivé 4,Bagarre,Oui,4,14,05:29:15,05:54:15,jeudi,Arrestation,Oui
259378431,2025-05-08,19:56:16,Initiative agent, Zogbegan,Agoe-Nyivé 4,Accident moto,Non,4,599,05:55:16,06:44:16,jeudi,Aucun suivi,Non
257053187,2025-07-22,06:49:51,appel 117, Adamavo,Golfe 6,Vol,Non,3,368,12:57:51,13:37:51,mardi,Arrestation,Oui
251176922,2025-05-16,09:53:39,Appel 117, Kélégouvi ,Golfe 3,Violence conjugale,Non,1,182,12:55:39,13:45:39,vendredi,Aucun suivi,Oui
257804185,2025-05-25,00:31:00,appel 117, Agbalépedogan,Golfe 5,Accident moto,Non,4,573,10:04:00,10:11:00,dimanche,Arrestation,Oui
256613776,2025-06-30,19:28:40,Appel 112,Kotokoli-Zongo,Agoe-Nyivé 4,Vol,Oui,1,151,21:59:40,22:28:40,lundi,Transfert hôpital,Non
251789016,2025-06-14,16:20:59,appel117, Gblinkomegan,Golfe 7,Tapage nocturne,Non,1,350,22:10:59,22:40:59,samedi,Transfert hôpital,Oui
252729416,2025-07-01,00:04:09,Appel 117, Zogbegan,Agoe-Nyivé 4,Accident moto,Oui,1,517,08:41:09,08:57:09,mardi,Aucun suivi,Oui
254682713,2025-07-22,09:30:38,Appel 117,Legbassito,Agoe-Nyivé 2,Bagarre,Non,3,415,16:25:38,17:17:38,mardi,Arrestation,Oui
256137925,2025-06-21,18:32:03,appel117, Soviépé,Golfe 5,Violence conjugale,Oui,1,348,00:20:03,01:19:03,samedi,Arrestation,Non
253273182,2025-06-30,19:09:59,117, Adougba,Agoe-Nyivé 1,Dispute familiale,Oui,3,451,02:40:59,02:53:59,lundi,Transmis au CB,Oui
251484038,2025-06-09,09:11:30,Initiative agent, Hanoukopé-Est ,Golfe 3,Vol,Oui,1,315,14:26:30,14:48:30,lundi,Aucun suivi,Non
252175702,2025-06-18,00:43:07,117,Bè-Ablogamé,Golfe 1,Accident moto,Non,3,336,06:19:07,06:44:07,mercredi,Arrestation,Oui
251629477,2025-05-04,19:49:27,Initiative agent, Nanégbé,Agoe-Nyivé 5,Vol,Oui,3,442,03:11:27,03:52:27,dimanche,Transmis au CB,Oui
252692718,2025-05-05,19:48:38,Initiative agent, Baguida.,Golfe 6,Dispute familiale,Non,4,593,05:41:38,05:56:38,lundi,Aucun suivi,Non
254792691,2025-05-24,22:38:01,APP117, Adougba,Agoe-Nyivé 1,Vol,Oui,4,50,23:28:01,00:22:01,samedi,Aucun suivi,Non
255367633,2025-07-04,17:28:58,appel 117, Adidoadin,Golfe 5,Tapage nocturne,Oui,4,224,21:12:58,21:51:58,vendredi,Transmis au CB,Non
259056848,2025-06-05,08:37:18,appel 117,Bè-Attiégou,Golfe 1,Accident moto,Non,3,79,09:56:18,10:49:18,jeudi,Aucun suivi,Non
253195676,2025-07-14,06:01:16,Initiative agent, Atikoumé,Golfe 4,Violence conjugale,Oui,3,235,09:56:16,10:56:16,lundi,Aucun suivi,Oui
257305990,2025-05-16,04:28:58,appel117,Wuiti,Golfe 2,Tapage nocturne,Oui,4,348,10:16:58,10:51:58,vendredi,Transmis au CB,Non
254453567,2025-07-19,14:21:53,APP117, Adidoadin,Golfe 5,Tapage nocturne,Oui,1,120,16:21:53,16:27:53,samedi,Arrestation,Oui
251911002,2025-07-05,17:12:26,APP117, Kégué,Golfe 2,Bagarre,Oui,3,315,22:27:26,23:04:26,samedi,Transmis au CB,Non
258795450,2025-06-09,19:39:42,Initiative agent, Elavagno,Agoe-Nyivé 3,Tapage nocturne,Non,2,72,20:51:42,20:57:42,lundi,Aucun suivi,Non
253984315,2025-07-15,02:51:32,117, Klémé,Agoe-Nyivé 5,Tapage nocturne,Oui,3,414,09:45:32,10:07:32,mardi,Arrestation,Non
256299196,2025-06-06,15:51:11,appel 117,Gbadago,Golfe 4,Bagarre,Non,2,525,00:36:11,01:14:11,vendredi,Transmis au CB,Non
251728084,2025-06-02,02:36:10,APP117, Zogbegan,Agoe-Nyivé 4,Accident moto,Non,1,358,08:34:10,09:16:10,lundi,Transmis au CB,Oui
252145302,2025-06-29,04:05:57,Appel 112, Kitidjan,Agoe-Nyivé 1,Vol,Non,3,217,07:42:57,08:38:57,dimanche,Transfert hôpital,Oui
252844622,2025-05-20,08:00:31,appel117, Kégué,Golfe 2,Violence conjugale,Oui,1,108,09:48:31,09:54:31,mardi,Transfert hôpital,Oui
255695744,2025-06-02,07:57:15,Appel 117,Hossoukopé,Agoe-Nyivé 3,Tapage nocturne,Non,1,20,08:17:15,08:32:15,lundi,Transmis au CB,Oui
259727848,2025-07-11,12:24:02,117, Dalime,Agoe-Nyivé 2,Bagarre,Oui,2,113,14:17:02,15:16:02,vendredi,Aucun suivi,Non
252408624,2025-05-27,07:36:03,APP117, Kpogan,Golfe 6,Violence conjugale,Oui,1,81,08:57:03,09:30:03,mardi,Transmis au CB,Oui
258459792,2025-07-27,00:26:52,appel117, Adougba,Agoe-Nyivé 1,Vol,Non,3,80,01:46:52,02:10:52,dimanche,Transmis au CB,Non
253197534,2025-06-08,06:22:57,117, Nanégbé,Agoe-Nyivé 5,Vol,Non,2,167,09:09:57,09:22:57,dimanche,Transmis au CB,Non
254223685,2025-07-05,19:09:22,Initiative agent, Kélégougan ,Golfe 1,Dispute familiale,Oui,1,555,04:24:22,05:10:22,samedi,Aucun suivi,Non
259845721,2025-07-20,13:53:11,Appel 117,Tokoin-Gbonvié ,Golfe 3,Tapage nocturne,Oui,1,134,16:07:11,16:55:11,dimanche,Arrestation,Non
252192205,2025-05-11,16:28:29,appel117, Bè-Ahligo,Golfe 1,Tapage nocturne,Non,2,358,22:26:29,22:56:29,dimanche,Arrestation,Oui
259926907,2025-05-22,02:17:38,APP117,Tokoin-Gbonvié ,Golfe 3,Vol,Non,1,10,02:27:38,03:24:38,jeudi,Transmis au CB,Non
259216290,2025-06-06,03:05:03,Initiative agent, Sogbossito,Agoe-Nyivé 1,Violence conjugale,Non,3,467,10:52:03,11:50:03,vendredi,Arrestation,Non
257636022,2025-07-24,07:03:45,117, Soviépé,Golfe 5,Violence conjugale,Non,2,545,16:08:45,17:07:45,jeudi,Transfert hôpital,Non
259043756,2025-06-24,18:20:21,appel 117, Kélégouvi ,Golfe 3,Vol,Oui,2,464,02:04:21,02:32:21,mardi,Transmis au CB,Non
252756707,2025-07-07,07:04:46,appel117, Adidoadin,Golfe 5,Tapage nocturne,Non,2,366,13:10:46,13:17:46,lundi,Transfert hôpital,Non
258471268,2025-05-07,03:16:13,117,Dégomé,Agoe-Nyivé 4,Tapage nocturne,Oui,4,15,03:31:13,03:53:13,mercredi,Transfert hôpital,Oui
259401047,2025-07-08,14:10:49,117,Tokoin Lycée  ,Golfe 3,Tapage nocturne,Non,4,268,18:38:49,19:38:49,mardi,Arrestation,Non
255119841,2025-05-23,00:32:03,APP117, Fiovi,Agoe-Nyivé 1,Dispute familiale,Oui,4,64,01:36:03,02:23:03,vendredi,Aucun suivi,Oui
257885604,2025-05-04,22:03:36,APP117, Danliko.,Agoe-Nyivé 2,Tapage nocturne,Oui,3,429,05:12:36,05:34:36,dimanche,Aucun suivi,Non
258012749,2025-07-14,02:17:45,117, Zossimé,Agoe-Nyivé 5,Violence conjugale,Oui,2,226,06:03:45,06:10:45,lundi,Transmis au CB,Oui
254046940,2025-05-30,23:37:16,Appel 112, Fiovi,Agoe-Nyivé 1,Accident moto,Non,2,409,06:26:16,07:19:16,vendredi,Transfert hôpital,Oui
259678958,2025-06-07,09:46:53,Initiative agent,Dégomé,Agoe-Nyivé 4,Vol,Oui,3,429,16:55:53,17:30:53,samedi,Arrestation,Oui
256102898,2025-05-23,20:22:45,Initiative agent, Bè-Kpota,Golfe 1,Vol,Oui,3,181,23:23:45,23:54:45,vendredi,Aucun suivi,Non
257427606,2025-05-17,22:59:25,appel117, Awoudja,Agoe-Nyivé 3,Bagarre,Oui,3,494,07:13:25,07:32:25,samedi,Transfert hôpital,Oui
257706330,2025-06-23,09:20:38,APP117,Alinka,Agoe-Nyivé 4,Dispute familiale,Oui,3,43,10:03:38,10:44:38,lundi,Transfert hôpital,Oui
255244488,2025-06-08,22:38:54,appel117, Bè-Kpota,Golfe 1,Vol,Oui,4,94,00:12:54,00:52:54,dimanche,Aucun suivi,Oui
254146902,2025-05-17,20:59:04,Appel 117, Tonoukouti,Agoe-Nyivé 6,Bagarre,Non,1,367,03:06:04,03:37:04,samedi,Transmis au CB,Non
256103763,2025-06-02,06:43:59,Appel 112, Kélégougan ,Golfe 1,Vol,Oui,3,543,15:46:59,16:04:59,lundi,Transmis au CB,Non
255285647,2025-05-25,13:46:52,Appel 112, Kohé,Agoe-Nyivé 5,Bagarre,Oui,1,244,17:50:52,18:13:52,dimanche,Aucun suivi,Oui
251313596,2025-06-07,22:32:57,117, Kpotave,Agoe-Nyivé 6,Vol,Non,4,162,01:14:57,01:28:57,samedi,Aucun suivi,Oui
254908820,2025-06-13,20:11:15,appel117, Avinato,Agoe-Nyivé 2,Violence conjugale,Oui,3,522,04:53:15,05:19:15,vendredi,Transmis au CB,Non
258539007,2025-07-05,09:49:36,APP117, Nyékonakpoè,Golfe 4,Dispute familiale,Oui,2,574,19:23:36,20:20:36,samedi,Aucun suivi,Non
258013111,2025-06-02,15:23:06,Initiative agent, Assivito,Golfe 4,Tapage nocturne,Oui,1,31,15:54:06,16:32:06,lundi,Transfert hôpital,Non
253943081,2025-05-15,02:38:36,appel117, Agbalépedogan,Golfe 5,Bagarre,Oui,4,281,07:19:36,08:09:36,jeudi,Transmis au CB,Non
258179707,2025-06-26,01:13:45,Appel 112,  Atsanvé,Agoe-Nyivé 1,Accident moto,Non,4,179,04:12:45,05:07:45,jeudi,Transfert hôpital,Oui
253339329,2025-05-06,01:49:14,Appel 117,Dégomé,Agoe-Nyivé 4,Vol,Oui,3,325,07:14:14,08:05:14,mardi,Arrestation,Non
257238668,2025-06-20,01:23:18,appel 117, Lom-nava,Golfe 4,Accident moto,Non,1,461,09:04:18,09:14:18,vendredi,Arrestation,Oui
254314113,2025-05-21,23:11:59,appel117, Bè-Kpota,Golfe 1,Bagarre,Oui,1,410,06:01:59,06:35:59,mercredi,Aucun suivi,Non
254024074,2025-06-03,16:50:33,Initiative agent, Bè-Ahligo,Golfe 1,Dispute familiale,Non,4,37,17:27:33,17:47:33,mardi,Transmis au CB,Non
256298099,2025-05-17,03:00:48,appel 117,Amoutivé,Golfe 4,Bagarre,Oui,4,575,12:35:48,13:14:48,samedi,Transfert hôpital,Non
252916932,2025-05-24,15:47:58,Initiative agent,Togblékopé,Agoe-Nyivé 4,Vol,Non,4,336,21:23:58,21:29:58,samedi,Arrestation,Non
256594476,2025-06-18,02:58:51,Initiative agent, Klobatème,Golfe 1,Violence conjugale,Non,2,218,06:36:51,07:16:51,mercredi,Transfert hôpital,Non
254592152,2025-07-10,00:09:48,Appel 112, Atikoumé,Golfe 4,Accident moto,Non,4,577,09:46:48,09:52:48,jeudi,Transfert hôpital,Oui
258254763,2025-06-03,09:00:42,Appel 117, Hédzranawoé ,Golfe 2,Accident moto,Non,4,127,11:07:42,12:00:42,mardi,Arrestation,Oui
251963167,2025-06-21,10:55:51,APP117, Avinato,Agoe-Nyivé 2,Accident moto,Non,1,591,20:46:51,21:42:51,samedi,Transmis au CB,Non
255444567,2025-06-25,18:32:24,appel117,Legbassito,Agoe-Nyivé 2,Vol,Oui,3,329,00:01:24,00:53:24,mercredi,Transfert hôpital,Non
254337414,2025-05-30,06:19:55,117,Dégomé,Agoe-Nyivé 4,Violence conjugale,Oui,3,547,15:26:55,15:57:55,vendredi,Arrestation,Non
259688199,2025-06-25,10:11:37,appel117,Togblékopé,Agoe-Nyivé 4,Bagarre,Oui,4,503,18:34:37,19:34:37,mercredi,Aucun suivi,Non
252529518,2025-07-03,19:54:55,APP117,Haoussa-Zongo,Agoe-Nyivé 4,Violence conjugale,Oui,1,85,21:19:55,21:42:55,jeudi,Arrestation,Oui
252855026,2025-07-29,13:25:10,117, Avépozo,Golfe 6,Bagarre,Oui,3,144,15:49:10,16:01:10,mardi,Transfert hôpital,Oui
259979324,2025-06-01,01:46:08,appel117, Adougba,Agoe-Nyivé 1,Accident moto,Oui,3,530,10:36:08,11:09:08,dimanche,Aucun suivi,Oui
257029937,2025-06-14,19:31:56,APP117,Wuiti,Golfe 2,Vol,Non,1,268,23:59:56,00:13:56,samedi,Transmis au CB,Oui
252716273,2025-07-30,13:42:01,Appel 117, Baguida.,Golfe 6,Violence conjugale,Non,2,53,14:35:01,14:48:01,mercredi,Transfert hôpital,Non
259701779,2025-05-22,10:09:03,Initiative agent, Sagbado ,Golfe 7,Accident moto,Oui,4,374,16:23:03,17:23:03,jeudi,Arrestation,Non
256689667,2025-05-27,19:06:43,Appel 112, Kélégougan ,Golfe 1,Tapage nocturne,Oui,3,396,01:42:43,02:40:43,mardi,Aucun suivi,Oui
252037569,2025-06-24,07:13:23,appel 117, Kitidjan,Agoe-Nyivé 1,Accident moto,Non,2,6,07:19:23,08:10:23,mardi,Transfert hôpital,Oui
254166617,2025-05-04,06:40:27,Appel 112, Lom-nava,Golfe 4,Vol,Non,4,394,13:14:27,13:36:27,dimanche,Arrestation,Oui
256036581,2025-05-12,21:11:34,appel 117, Kodjoviakopé,Golfe 4,Dispute familiale,Oui,1,337,02:48:34,03:22:34,lundi,Arrestation,Oui
256352971,2025-05-12,18:54:37,appel 117, Béniglato,Golfe 4,Tapage nocturne,Oui,4,369,01:03:37,01:53:37,lundi,Arrestation,Oui
255751294,2025-07-14,21:20:48,Initiative agent, Amadahomé,Golfe 5,Violence conjugale,Oui,3,427,04:27:48,05:06:48,lundi,Transmis au CB,Oui
255719706,2025-07-09,16:02:59,appel 117, Adidoadin,Golfe 5,Tapage nocturne,Non,2,207,19:29:59,20:08:59,mercredi,Aucun suivi,Non
255954010,2025-05-15,09:38:02,APP117, Avépozo,Golfe 6,Tapage nocturne,Oui,1,152,12:10:02,12:49:02,jeudi,Arrestation,Oui
254157675,2025-05-12,17:49:03,Appel 117,Bè-Attiégou,Golfe 1,Violence conjugale,Oui,2,291,22:40:03,23:32:03,lundi,Arrestation,Non
252459285,2025-06-29,14:39:37,APP117, Bè-Anfamé,Golfe 1,Dispute familiale,Non,3,139,16:58:37,17:52:37,dimanche,Aucun suivi,Oui
255015253,2025-05-25,10:46:44,appel117, Bè-Ahligo,Golfe 1,Violence conjugale,Oui,3,241,14:47:44,15:23:44,dimanche,Arrestation,Oui
254603784,2025-07-04,17:35:02,Appel 117, Kpotave,Agoe-Nyivé 6,Tapage nocturne,Non,4,35,18:10:02,18:24:02,vendredi,Aucun suivi,Oui
254379577,2025-05-15,10:50:20,appel117,  Segbe ,Golfe 7,Bagarre,Non,1,116,12:46:20,12:52:20,jeudi,Arrestation,Non
253406971,2025-06-30,12:05:22,APP117,Amoutivé,Golfe 4,Vol,Oui,1,354,17:59:22,18:32:22,lundi,Aucun suivi,Oui
252726524,2025-06-07,10:52:26,Appel 117, Bè-Kpota,Golfe 1,Tapage nocturne,Oui,1,164,13:36:26,13:51:26,samedi,Transfert hôpital,Non
258571613,2025-05-17,11:46:28,Appel 117, Zopomahé,Agoe-Nyivé 5,Dispute familiale,Oui,1,301,16:47:28,17:09:28,samedi,Transmis au CB,Non
254337295,2025-07-18,06:48:28,APP117,Gbadago,Golfe 4,Tapage nocturne,Non,2,495,15:03:28,15:23:28,vendredi,Transfert hôpital,Oui
251372189,2025-05-28,08:42:32,117,Bè-Attiégou,Golfe 1,Bagarre,Oui,1,366,14:48:32,15:43:32,mercredi,Transfert hôpital,Non
258027855,2025-05-25,08:40:09,appel117, Dalime,Agoe-Nyivé 2,Accident moto,Non,2,599,18:39:09,19:17:09,dimanche,Transfert hôpital,Oui
257258892,2025-07-16,11:16:42,117,Bè-Attiégou,Golfe 1,Violence conjugale,Oui,2,51,12:07:42,12:39:42,mercredi,Aucun suivi,Oui
259124884,2025-07-20,16:01:22,appel117, Madjikpeto,Agoe-Nyivé 2,Dispute familiale,Non,3,517,00:38:22,01:25:22,dimanche,Aucun suivi,Oui
252254113,2025-06-09,11:00:54,APP117, Dzove,Agoe-Nyivé 6,Accident moto,Non,3,292,15:52:54,16:17:54,lundi,Transfert hôpital,Non
251567340,2025-07-21,00:25:39,Appel 117,Dégomé,Agoe-Nyivé 4,Accident moto,Non,1,525,09:10:39,09:48:39,lundi,Arrestation,Non
251634983,2025-06-15,06:17:43,Initiative agent, Adougba,Agoe-Nyivé 1,Bagarre,Oui,4,519,14:56:43,15:21:43,dimanche,Aucun suivi,Oui
255731558,2025-06-24,17:09:46,Initiative agent,Bè-Ablogamé,Golfe 1,Tapage nocturne,Non,1,270,21:39:46,22:12:46,mardi,Transfert hôpital,Oui
259375771,2025-07-10,20:11:47,appel117, Bè-Anfamé,Golfe 1,Violence conjugale,Non,1,105,21:56:47,22:11:47,jeudi,Arrestation,Non
259523706,2025-07-04,04:52:46,APP117,Djidjolé,Golfe 5,Tapage nocturne,Oui,4,259,09:11:46,10:04:46,vendredi,Transmis au CB,Non
252028981,2025-05-06,15:30:55,Appel 112,Aviation,Golfe 2,Tapage nocturne,Oui,1,308,20:38:55,20:49:55,mardi,Arrestation,Oui
259771117,2025-06-08,23:45:57,117, Bè-Anfamé,Golfe 1,Violence conjugale,Oui,3,32,00:17:57,00:55:57,dimanche,Arrestation,Non
251826730,2025-07-21,03:29:01,Appel 112, Assivito,Golfe 4,Dispute familiale,Non,4,365,09:34:01,09:50:01,lundi,Transmis au CB,Oui
256726215,2025-06-08,23:59:12,Initiative agent, Adidoadin,Golfe 5,Vol,Oui,4,97,01:36:12,02:30:12,dimanche,Aucun suivi,Oui
259424985,2025-05-10,20:47:02,117, Adidogomé,Golfe 5,Violence conjugale,Non,3,339,02:26:02,03:04:02,samedi,Arrestation,Oui
251301900,2025-07-23,14:39:10,APP117, Kélégougan ,Golfe 1,Bagarre,Oui,2,370,20:49:10,21:46:10,mercredi,Transfert hôpital,Non
251358714,2025-05-28,14:25:51,Appel 112, Dzove,Agoe-Nyivé 6,Dispute familiale,Non,4,156,17:01:51,17:34:51,mercredi,Aucun suivi,Non
253215545,2025-07-24,17:39:38,Appel 112, Atikoumé,Golfe 4,Accident moto,Non,2,36,18:15:38,18:26:38,jeudi,Arrestation,Oui
253277700,2025-06-22,01:41:48,Appel 117,Kotokoli-Zongo,Agoe-Nyivé 4,Accident moto,Oui,1,102,03:23:48,04:00:48,dimanche,Transmis au CB,Oui
251014878,2025-05-19,09:14:10,Initiative agent, Avinato,Agoe-Nyivé 2,Dispute familiale,Non,3,555,18:29:10,19:29:10,lundi,Transfert hôpital,Non
253236713,2025-05-14,19:50:59,Appel 112,Adétikope,Agoe-Nyivé 6,Tapage nocturne,Non,4,319,01:09:59,01:39:59,mercredi,Aucun suivi,Non
253592675,2025-05-23,16:39:39,Initiative agent, Avinato,Agoe-Nyivé 2,Vol,Oui,3,298,21:37:39,22:25:39,vendredi,Arrestation,Non
257699860,2025-06-18,02:21:28,appel117,Alinka,Agoe-Nyivé 4,Bagarre,Non,2,481,10:22:28,10:38:28,mercredi,Aucun suivi,Non
252432936,2025-06-06,14:38:21,Appel 112, Adidoadin,Golfe 5,Dispute familiale,Non,1,260,18:58:21,19:26:21,vendredi,Aucun suivi,Non
258069101,2025-05-08,09:40:06,Initiative agent, Adougba,Agoe-Nyivé 1,Violence conjugale,Oui,2,392,16:12:06,17:06:06,jeudi,Arrestation,Non
255581317,2025-06-11,08:40:00,Appel 117, Atikoumé,Golfe 4,Tapage nocturne,Non,3,218,12:18:00,12:49:00,mercredi,Transmis au CB,Oui
257028222,2025-06-16,09:54:33,appel117, Kélégouvi ,Golfe 3,Dispute familiale,Oui,2,508,18:22:33,18:50:33,lundi,Transfert hôpital,Oui
253854589,2025-05-18,03:05:56,APP117, Kpogan,Golfe 6,Accident moto,Oui,4,310,08:15:56,09:13:56,dimanche,Arrestation,Non
257932569,2025-06-04,06:45:57,appel117, Agbalépedogan,Golfe 5,Dispute familiale,Non,1,145,09:10:57,09:55:57,mercredi,Arrestation,Non
251803526,2025-07-11,13:06:36,appel 117,Kotokoli-Zongo,Agoe-Nyivé 4,Violence conjugale,Oui,2,564,22:30:36,22:41:36,vendredi,Aucun suivi,Oui
255692719,2025-06-04,14:56:13,117,Haoussa-Zongo,Agoe-Nyivé 4,Accident moto,Non,4,189,18:05:13,18:23:13,mercredi,Aucun suivi,Oui
251936605,2025-06-03,00:23:40,Appel 112, Kodjoviakopé,Golfe 4,Bagarre,Non,3,108,02:11:40,02:25:40,mardi,Transmis au CB,Non
257098830,2025-05-19,00:07:51,Initiative agent, Kitidjan,Agoe-Nyivé 1,Bagarre,Oui,1,103,01:50:51,02:20:51,lundi,Arrestation,Non
254933730,2025-07-23,16:51:19,appel 117, Adougba,Agoe-Nyivé 1,Dispute familiale,Non,1,105,18:36:19,18:46:19,mercredi,Arrestation,Oui
254169156,2025-06-22,11:17:26,Initiative agent, Nyékonakpoè,Golfe 4,Bagarre,Non,2,524,20:01:26,20:50:26,dimanche,Arrestation,Oui
252023450,2025-05-05,20:18:42,appel 117, Kélégouvi ,Golfe 3,Violence conjugale,Non,4,547,05:25:42,05:43:42,lundi,Aucun suivi,Non
254041609,2025-07-13,14:18:25,Appel 117, Zossimé,Agoe-Nyivé 5,Tapage nocturne,Non,3,505,22:43:25,23:20:25,dimanche,Aucun suivi,Oui
257609583,2025-05-21,03:19:12,Appel 117, Kodjoviakopé,Golfe 4,Tapage nocturne,Non,2,196,06:35:12,07:20:12,mercredi,Arrestation,Non
254305279,2025-06-17,03:39:11,APP117, Bè-Kpota,Golfe 1,Vol,Oui,4,384,10:03:11,10:52:11,mardi,Aucun suivi,Oui
256352107,2025-05-24,15:25:10,Appel 112, Dzove,Agoe-Nyivé 6,Vol,Non,4,84,16:49:10,17:20:10,samedi,Transmis au CB,Oui
257025660,2025-07-12,06:48:38,Initiative agent, Zovadjin,Agoe-Nyivé 2,Violence conjugale,Non,2,445,14:13:38,15:09:38,samedi,Aucun suivi,Oui
259832095,2025-05-04,02:46:40,appel117, Kélégougan ,Golfe 1,Violence conjugale,Oui,1,528,11:34:40,12:32:40,dimanche,Transmis au CB,Non
